amount,hour_of_day,is_new_recipient,agent_rolling_avg_amount,deviation_from_role_avg,txns_last_5min,counterparty_risk_tier,agent,is_anomaly,calibrated_score
100163.43,8,0,250420.03,-1.736,0,1,HR Agent,0,19.69520599350696
363177.95,8,0,250420.03,1.3028,2,1,HR Agent,0,34.19003790830142
271940.32,10,0,250420.03,0.2486,0,1,HR Agent,0,9.889872832658808
156986.17,10,0,250420.03,-1.0795,0,1,HR Agent,0,11.868198978895117
299717.62,9,0,250420.03,0.5696,0,1,HR Agent,0,9.788492623852484
112344.7,11,0,250420.03,-1.5953,1,1,HR Agent,0,23.423432766796402
244740.28,9,0,250420.03,-0.0656,1,1,HR Agent,0,16.44385415814108
300027.19,8,0,250420.03,0.5731,0,1,HR Agent,0,11.37713642638738
262257.13,11,0,250420.03,0.1368,1,1,HR Agent,0,18.02272403175361
171088.36,8,0,250420.03,-0.9166,0,1,HR Agent,0,12.600312048441154
278501.32,11,0,250420.03,0.3244,0,1,HR Agent,0,11.685640889144333
242118.05,0,0,250420.03,-0.0959,0,2,HR Agent,0,41.95129627796192
350022.27,9,0,250420.03,1.1508,0,3,HR Agent,0,44.83745247590271
323053.85,9,0,250420.03,0.8392,0,1,HR Agent,0,11.988715817703167
131795.89,10,0,250420.03,-1.3705,0,2,HR Agent,0,27.279950148357578
204289.9,10,0,250420.03,-0.533,0,2,HR Agent,0,25.01453430873695
395274.4,11,0,250420.03,1.6736,0,2,HR Agent,0,35.57662514319553
170968.72,11,0,250420.03,-0.9179,1,1,HR Agent,0,18.899929801388115
144813.2,23,0,250420.03,-1.2201,1,1,HR Agent,0,41.683587889749994
388039.4,9,0,250420.03,1.59,0,1,HR Agent,0,21.00956864569319
336490.84,1,0,250420.03,0.9944,0,1,HR Agent,0,34.221743059250045
374559.57,9,0,250420.03,1.4343,0,1,HR Agent,0,18.594774935291834
114172.99,8,0,250420.03,-1.5741,0,2,HR Agent,0,30.800783410510636
163856.22,9,0,250420.03,-1.0001,0,1,HR Agent,0,11.464218897357304
303897.11,10,0,250420.03,0.6179,0,1,HR Agent,0,10.919482507383849
316061.15,10,0,250420.03,0.7584,0,1,HR Agent,0,11.844631957294737
327931.69,8,0,250420.03,0.8955,1,3,HR Agent,0,48.65412981768878
220989.12,11,0,250420.03,-0.34,0,1,HR Agent,0,10.772035161011374
277652.16,9,0,250420.03,0.3146,2,1,HR Agent,0,27.662731810892872
360831.63,11,0,250420.03,1.2756,0,1,HR Agent,0,18.480135346894922
278932.07,6,0,250420.03,0.3294,0,1,HR Agent,0,19.250434933701086
293514.79,8,0,250420.03,0.4979,0,1,HR Agent,0,11.359193057136563
105186.22,9,0,250420.03,-1.678,0,3,HR Agent,0,47.2285245694119
390472.28,11,0,250420.03,1.6181,0,1,HR Agent,0,22.675640739893133
207230.92,10,0,250420.03,-0.499,0,1,HR Agent,0,10.979437939519531
187835.15,10,0,250420.03,-0.7231,1,1,HR Agent,0,17.000048388616705
267387.45,10,1,250420.03,0.196,0,1,HR Agent,0,34.77877298582287
330176.24,9,0,250420.03,0.9215,0,1,HR Agent,0,12.845192709531583
157474.57,11,0,250420.03,-1.0739,2,1,HR Agent,0,29.211436995289674
231482.48,11,0,250420.03,-0.2188,1,2,HR Agent,0,30.25454672498251
262408.69,8,0,250420.03,0.1385,0,1,HR Agent,0,10.280805508233826
353401.22,8,0,250420.03,1.1898,0,1,HR Agent,0,17.72869058822838
397158.23,11,0,250420.03,1.6953,1,1,HR Agent,0,28.86998866219378
229597.96,11,1,250420.03,-0.2406,2,2,HR Agent,0,50.80474861084667
270844.67,8,0,250420.03,0.236,0,1,HR Agent,0,10.494089085008929
250796.08,6,0,250420.03,0.0043,0,1,HR Agent,0,18.35839227044216
243955.71,0,0,250420.03,-0.0747,0,1,HR Agent,0,31.745768494361226
316304.01,9,0,250420.03,0.7612,0,1,HR Agent,0,11.170265674020074
105851.7,9,0,250420.03,-1.6703,0,1,HR Agent,0,17.35314431686338
135494.55,9,0,250420.03,-1.3278,0,1,HR Agent,0,13.613243345805614
241631.23,8,0,250420.03,-0.1015,1,2,HR Agent,0,30.037304846424227
224333.62,22,0,250420.03,-0.3014,0,1,HR Agent,0,33.41316750272503
292821.72,10,1,250420.03,0.4899,0,1,HR Agent,0,36.06448425991219
110475.84,10,0,250420.03,-1.6169,0,1,HR Agent,0,16.871119107969925
133899.57,9,0,250420.03,-1.3462,0,2,HR Agent,0,27.463579386341685
325036.07,11,0,250420.03,0.8621,0,1,HR Agent,0,14.990705228164469
228318.04,8,0,250420.03,-0.2554,0,2,HR Agent,0,25.88331313768434
366566.68,11,0,250420.03,1.3419,2,1,HR Agent,0,33.215875542226236
136862.57,9,0,250420.03,-1.312,0,1,HR Agent,0,13.563497608164976
169277.86,10,0,250420.03,-0.9375,0,2,HR Agent,0,25.833512109201607
375680.2,1,0,250420.03,1.4472,0,1,HR Agent,0,38.167607589130036
190904.83,10,0,250420.03,-0.6876,1,1,HR Agent,0,16.874914640916238
390678.68,8,0,250420.03,1.6205,0,3,HR Agent,0,49.99926199663584
139458.01,11,0,250420.03,-1.282,0,1,HR Agent,0,15.289399883599852
278591.8,8,0,250420.03,0.3255,0,1,HR Agent,0,10.887646390449913
112979.76,10,1,250420.03,-1.5879,0,1,HR Agent,0,37.40744106833965
245184.39,10,0,250420.03,-0.0605,0,1,HR Agent,0,9.217764551076545
299579.55,8,0,250420.03,0.568,1,1,HR Agent,0,19.113040419870575
386407.64,9,0,250420.03,1.5711,1,1,HR Agent,0,27.355328970980132
267587.83,10,0,250420.03,0.1983,0,1,HR Agent,0,9.76250316841245
378737.69,10,1,250420.03,1.4825,0,3,HR Agent,0,60.07994608003453
345550.06,9,0,250420.03,1.0991,0,2,HR Agent,0,27.103365023086635
212267.57,10,0,250420.03,-0.4408,0,1,HR Agent,0,10.210740244105187
190265.04,8,0,250420.03,-0.695,0,1,HR Agent,0,12.213361168663074
111585.81,8,0,250420.03,-1.604,0,1,HR Agent,0,17.132143591308736
142529.01,11,0,250420.03,-1.2465,0,1,HR Agent,0,14.764655517577863
333435.63,10,0,250420.03,0.9591,0,1,HR Agent,0,14.306135986588908
135048.75,11,0,250420.03,-1.3329,3,1,HR Agent,0,38.24360824344052
373048.36,11,0,250420.03,1.4168,0,2,HR Agent,0,33.03608378903265
283384.55,11,0,250420.03,0.3809,1,3,HR Agent,0,47.371188060397984
230856.39,6,0,250420.03,-0.226,0,1,HR Agent,0,18.7157318895705
243306.04,8,0,250420.03,-0.0822,0,1,HR Agent,0,10.469738936792172
194627.91,8,1,250420.03,-0.6446,0,1,HR Agent,0,36.26505085379843
227641.06,11,1,250420.03,-0.2632,3,1,HR Agent,0,48.86649468515483
153478.13,11,1,250420.03,-1.12,2,1,HR Agent,0,44.29315842336665
381682.21,10,0,250420.03,1.5165,0,1,HR Agent,0,20.004256523953956
154240.01,22,0,250420.03,-1.1112,0,1,HR Agent,0,35.05493679970498
282696.52,8,0,250420.03,0.3729,0,1,HR Agent,0,10.946169898531167
199535.57,11,0,250420.03,-0.5879,0,1,HR Agent,0,11.968357216615356
164636.46,11,0,250420.03,-0.9911,0,1,HR Agent,0,12.915491738642615
290560.68,10,0,250420.03,0.4638,1,1,HR Agent,0,18.290253178252403
297971.95,9,0,250420.03,0.5494,0,1,HR Agent,0,9.788492623852484
231873.05,11,0,250420.03,-0.2143,0,2,HR Agent,0,26.028417778110146
108819.87,10,0,250420.03,-1.636,1,1,HR Agent,0,23.49312497887509
249671.18,9,0,250420.03,-0.0087,0,1,HR Agent,0,9.062159399587266
244120.09,11,0,250420.03,-0.0728,1,1,HR Agent,0,17.283055329848164
216639.29,11,1,250420.03,-0.3903,0,1,HR Agent,0,34.34772927411205
262355.16,0,0,250420.03,0.1379,0,2,HR Agent,0,41.755295252532356
305420.29,8,0,250420.03,0.6354,2,1,HR Agent,0,29.538793131273
197704.09,8,0,250420.03,-0.6091,0,1,HR Agent,0,11.926030651065956
279186.32,8,0,250420.03,0.3324,0,1,HR Agent,0,10.887646390449913
280234.68,9,0,250420.03,0.3445,0,1,HR Agent,0,9.777598259549736
197877.28,8,0,250420.03,-0.6071,1,1,HR Agent,0,18.115993385588112
128916.67,11,0,250420.03,-1.4038,0,1,HR Agent,0,15.665553891655327
347226.84,9,0,250420.03,1.1185,0,1,HR Agent,0,14.239262543948893
169528.08,10,0,250420.03,-0.9346,0,1,HR Agent,0,11.65175434801904
167567.25,10,0,250420.03,-0.9572,0,1,HR Agent,0,11.667469934417928
101831.99,22,0,250420.03,-1.7167,0,1,HR Agent,0,39.631959974177796
349131.01,9,1,250420.03,1.1405,0,1,HR Agent,0,39.67764902696314
390834.75,10,0,250420.03,1.6223,2,1,HR Agent,0,34.33648645290669
186240.96,9,0,250420.03,-0.7415,0,1,HR Agent,0,11.258726418856202
318596.25,8,0,250420.03,0.7877,0,1,HR Agent,0,13.122255252142212
165448.41,8,0,250420.03,-0.9817,0,1,HR Agent,0,12.713784956162321
149867.24,8,0,250420.03,-1.1617,0,1,HR Agent,0,13.766600699999687
348669.84,8,0,250420.03,1.1351,0,1,HR Agent,0,16.38623173802145
369841.25,9,0,250420.03,1.3797,0,1,HR Agent,0,17.862042281129675
116906.98,22,0,250420.03,-1.5426,0,1,HR Agent,0,37.56168847861048
322306.7,9,0,250420.03,0.8305,0,1,HR Agent,0,11.868250616198694
218315.93,0,0,250420.03,-0.3709,0,1,HR Agent,0,31.673022665426775
297523.61,8,0,250420.03,0.5442,0,1,HR Agent,0,11.277513672353523
383951.46,11,0,250420.03,1.5428,0,1,HR Agent,0,21.64542109166857
379155.48,10,0,250420.03,1.4874,0,2,HR Agent,0,31.70094679847827
120396.84,10,0,250420.03,-1.5022,0,1,HR Agent,0,15.405102876665932
315139.35,8,1,250420.03,0.7477,0,1,HR Agent,0,39.04604159707728
241690.43,8,0,250420.03,-0.1009,2,1,HR Agent,0,28.276232689383995
376940.71,11,0,250420.03,1.4618,0,1,HR Agent,0,21.02637630389156
292027.75,8,0,250420.03,0.4807,0,1,HR Agent,0,11.244226906591893
289992.2,9,0,250420.03,0.4572,0,1,HR Agent,0,9.426836163897468
238994.33,10,0,250420.03,-0.132,0,1,HR Agent,0,9.324926923173226
147115.88,9,0,250420.03,-1.1935,0,1,HR Agent,0,13.024323368624092
331720.27,11,0,250420.03,0.9393,0,1,HR Agent,0,15.681923740394943
260821.51,9,0,250420.03,0.1202,0,1,HR Agent,0,9.002359741187894
263673.34,8,0,250420.03,0.1531,2,1,HR Agent,0,28.46721286240187
173914.23,10,0,250420.03,-0.8839,0,2,HR Agent,0,25.521723565451026
203951.52,11,0,250420.03,-0.5369,2,1,HR Agent,0,28.26735498887656
196295.51,11,1,250420.03,-0.6253,2,1,HR Agent,0,43.94196326156759
302532.03,9,0,250420.03,0.6021,2,1,HR Agent,0,27.891511863691456
266243.15,9,0,250420.03,0.1828,0,1,HR Agent,0,9.194021569901134
151290.76,23,0,250420.03,-1.1453,1,1,HR Agent,0,41.98322052400454
275336.78,8,0,250420.03,0.2879,1,2,HR Agent,0,30.61663229470516
191582.15,9,0,250420.03,-0.6798,1,1,HR Agent,0,17.239181455163944
304380.35,9,0,250420.03,0.6234,0,1,HR Agent,0,10.23478745831492
203882.6,9,0,250420.03,-0.5377,0,1,HR Agent,0,10.802109571740559
313840.8,11,0,250420.03,0.7327,0,1,HR Agent,0,13.32230949401888
193788.34,8,0,250420.03,-0.6543,0,1,HR Agent,0,12.093368124554694
221824.07,9,0,250420.03,-0.3304,0,1,HR Agent,0,9.493350665245526
393249.51,11,0,250420.03,1.6502,3,1,HR Agent,0,42.561041559832326
198307.52,11,0,250420.03,-0.6021,0,1,HR Agent,0,11.862043190184101
210473.02,11,0,250420.03,-0.4615,2,1,HR Agent,0,28.18334017196813
125210.02,9,0,250420.03,-1.4466,1,1,HR Agent,0,21.27528947245524
119968.03,9,0,250420.03,-1.5072,1,1,HR Agent,0,21.755447219245482
200796.47,11,0,250420.03,-0.5733,0,1,HR Agent,0,12.046628101551038
115667.63,10,0,250420.03,-1.5569,0,1,HR Agent,0,16.173271662694887
355503.84,9,1,250420.03,1.2141,2,2,HR Agent,0,53.53476567414632
114149.08,9,1,250420.03,-1.5744,0,1,HR Agent,0,38.359718268554744
192554.15,8,0,250420.03,-0.6686,0,1,HR Agent,0,11.839031436945902
127823.84,0,0,250420.03,-1.4164,0,3,HR Agent,0,58.70720699579747
234471.06,11,0,250420.03,-0.1843,0,1,HR Agent,0,10.959977496132566
192176.89,6,0,250420.03,-0.6729,0,2,HR Agent,0,32.69275104170719
241484.78,8,0,250420.03,-0.1032,0,1,HR Agent,0,10.469738936792172
329405.73,11,0,250420.03,0.9126,2,2,HR Agent,0,40.4301176485595
291588.57,8,0,250420.03,0.4756,0,1,HR Agent,0,11.271125881099742
206986.6,11,0,250420.03,-0.5018,1,1,HR Agent,0,17.405968280493777
142343.82,10,0,250420.03,-1.2487,0,3,HR Agent,0,43.29527219057333
231508.12,8,0,250420.03,-0.2185,0,2,HR Agent,0,25.827452263339122
258677.32,22,0,250420.03,0.0954,0,2,HR Agent,0,44.77519983252629
323004.97,10,0,250420.03,0.8386,0,1,HR Agent,0,12.9147272169433
319674.6,8,0,250420.03,0.8001,1,1,HR Agent,0,20.815841083787333
133640.5,8,1,250420.03,-1.3492,0,1,HR Agent,0,38.48662595667446
336841.21,11,0,250420.03,0.9985,0,2,HR Agent,0,28.879555493680353
238373.23,10,0,250420.03,-0.1392,0,1,HR Agent,0,9.324926923173226
206922.14,10,0,250420.03,-0.5026,0,1,HR Agent,0,10.979437939519531
190084.08,11,0,250420.03,-0.6971,1,1,HR Agent,0,17.913343529090888
341733.3,9,0,250420.03,1.055,0,2,HR Agent,0,27.309930538159477
271322.82,8,0,250420.03,0.2415,0,1,HR Agent,0,10.494089085008929
159831.64,6,1,250420.03,-1.0466,0,1,HR Agent,0,42.23940594951322
186815.49,9,0,250420.03,-0.7349,0,1,HR Agent,0,11.307025700698137
370390.6,8,0,250420.03,1.3861,0,1,HR Agent,0,19.64564368173226
160952.36,9,0,250420.03,-1.0337,0,1,HR Agent,0,11.246850880092795
200011.01,10,0,250420.03,-0.5824,0,1,HR Agent,0,11.037137604708747
246499.12,11,0,250420.03,-0.0453,0,3,HR Agent,0,42.189130599816075
260294.68,9,0,250420.03,0.1141,0,1,HR Agent,0,9.021324216720117
166673.66,8,0,250420.03,-0.9676,0,1,HR Agent,0,12.618584601598759
137443.53,8,0,250420.03,-1.3053,0,3,HR Agent,0,45.13290686806811
165331.97,10,1,250420.03,-0.9831,0,3,HR Agent,0,57.526799635042835
124943.77,10,1,250420.03,-1.4497,0,1,HR Agent,0,37.29025780003267
336254.59,8,0,250420.03,0.9917,0,1,HR Agent,0,15.604535367621232
306514.25,8,0,250420.03,0.6481,1,1,HR Agent,0,20.173410972133286
171893.78,10,0,250420.03,-0.9073,1,1,HR Agent,0,17.52059398793492
293292.92,8,0,250420.03,0.4953,0,1,HR Agent,0,11.359193057136563
375533.25,8,0,250420.03,1.4455,0,2,HR Agent,0,32.7272290494305
394120.91,10,0,250420.03,1.6603,0,1,HR Agent,0,22.132475499870175
228137.2,9,0,250420.03,-0.2574,1,1,HR Agent,0,16.51336679589982
111230.37,8,0,250420.03,-1.6081,0,1,HR Agent,0,17.132143591308736
242330.28,8,0,250420.03,-0.0935,0,2,HR Agent,0,24.639293827308773
260484.37,10,0,250420.03,0.1163,0,1,HR Agent,0,9.627660739875488
152524.77,8,0,250420.03,-1.131,0,1,HR Agent,0,13.554326090315449
374082.61,11,0,250420.03,1.4287,0,1,HR Agent,0,20.247664297052005
120495.21,9,0,250420.03,-1.5011,0,1,HR Agent,0,14.637270890760668
338321.17,11,0,250420.03,1.0156,1,1,HR Agent,0,22.511759253274445
243975.71,8,0,250420.03,-0.0745,1,1,HR Agent,0,17.50397574974938
242565.35,11,0,250420.03,-0.0907,0,1,HR Agent,0,11.07199570441706
102892.8,8,0,250420.03,-1.7045,0,1,HR Agent,0,19.730990532974314
348162.98,10,0,250420.03,1.1293,0,1,HR Agent,0,14.759022392480503
230438.48,9,0,250420.03,-0.2309,0,1,HR Agent,0,9.769471507597572
194790.91,10,0,250420.03,-0.6427,0,2,HR Agent,0,25.11072052368687
118778.46,8,0,250420.03,-1.5209,0,1,HR Agent,0,16.097433921474057
154461.78,9,0,250420.03,-1.1087,0,1,HR Agent,0,12.112034101716363
233551.1,8,0,250420.03,-0.1949,2,1,HR Agent,0,28.566680000715007
191718.87,11,0,250420.03,-0.6782,2,1,HR Agent,0,28.686858820104543
198014.42,9,0,250420.03,-0.6055,2,1,HR Agent,0,27.939292098235523
298268.15,10,0,250420.03,0.5528,0,1,HR Agent,0,10.395476218003363
377974.65,9,0,250420.03,1.4737,0,1,HR Agent,0,19.68003143193241
318681.56,11,0,250420.03,0.7887,0,1,HR Agent,0,14.056707124315848
244789.28,11,0,250420.03,-0.0651,0,3,HR Agent,0,42.35055364772331
341733.1,11,1,250420.03,1.055,0,1,HR Agent,0,39.32380873297851
253557.36,11,1,250420.03,0.0362,2,1,HR Agent,0,44.60550102320281
130458.15,0,0,250420.03,-1.386,0,1,HR Agent,0,34.207487584393434
269357.52,8,0,250420.03,0.2188,0,1,HR Agent,0,10.406191009688925
132213.98,11,0,250420.03,-1.3657,0,1,HR Agent,0,15.84780038572876
227456.73,9,0,250420.03,-0.2653,0,3,HR Agent,0,42.10813390183969
243509.85,1,0,250420.03,-0.0798,0,1,HR Agent,0,29.06010467946414
187761.21,10,0,250420.03,-0.7239,0,2,HR Agent,0,25.082077077204456
360806.96,11,0,250420.03,1.2754,0,2,HR Agent,0,31.41957619879281
248969.21,9,0,250420.03,-0.0168,0,1,HR Agent,0,8.97595174531094
320566.2,8,0,250420.03,0.8104,3,1,HR Agent,0,37.897266697231025
232807.92,11,0,250420.03,-0.2035,0,1,HR Agent,0,11.216677240105177
213669.97,9,1,250420.03,-0.4246,0,1,HR Agent,0,35.026759174651545
148775.58,10,0,250420.03,-1.1744,0,1,HR Agent,0,13.063626668248162
342721.65,8,0,250420.03,1.0664,0,1,HR Agent,0,16.5225847047619
276655.1,9,0,250420.03,0.3031,1,1,HR Agent,0,17.694380128040333
119591.32,11,0,250420.03,-1.5115,0,1,HR Agent,0,16.531322877971277
193117.49,8,0,250420.03,-0.662,0,1,HR Agent,0,12.093368124554694
162970.04,8,0,250420.03,-1.0104,1,1,HR Agent,0,19.43787135185948
218816.13,9,0,250420.03,-0.3651,0,1,HR Agent,0,9.708310704637658
276298.23,9,0,250420.03,0.299,2,1,HR Agent,0,27.662731810892872
272677.53,10,0,250420.03,0.2572,0,1,HR Agent,0,9.889872832658808
366597.64,6,0,250420.03,1.3423,0,1,HR Agent,0,27.405426721551006
288731.5,8,0,250420.03,0.4426,1,1,HR Agent,0,19.110888780830958
229003.49,23,0,250420.03,-0.2474,0,1,HR Agent,0,36.38638834173042
391500.64,8,0,250420.03,1.63,0,1,HR Agent,0,22.855491937286697
202436.52,8,0,250420.03,-0.5544,3,1,HR Agent,0,36.17328068008888
282877.42,8,0,250420.03,0.375,0,2,HR Agent,0,24.912415112526432
272534.67,8,0,250420.03,0.2555,0,1,HR Agent,0,10.401309098055956
337088.98,11,0,250420.03,1.0013,1,1,HR Agent,0,22.278384277802786
306848.12,9,0,250420.03,0.6519,0,1,HR Agent,0,10.549085784098299
133649.66,10,0,250420.03,-1.3491,0,1,HR Agent,0,14.038877837134244
259679.79,11,0,250420.03,0.107,0,1,HR Agent,0,11.26206585896633
266231.08,1,0,250420.03,0.1827,3,1,HR Agent,0,48.700945484451296
243907.17,8,0,250420.03,-0.0752,0,1,HR Agent,0,10.33806253796541
273231.83,9,0,250420.03,0.2636,0,1,HR Agent,0,9.34593130175706
259387.51,9,0,250420.03,0.1036,0,1,HR Agent,0,8.91296887529931
170185.76,9,0,250420.03,-0.927,0,1,HR Agent,0,11.474015097991241
379337.11,10,0,250420.03,1.4895,0,1,HR Agent,0,19.454594332397257
312661.07,9,0,250420.03,0.7191,1,2,HR Agent,0,31.325872339415607
149117.75,11,0,250420.03,-1.1704,1,1,HR Agent,0,19.916965226631433
311281.52,11,0,250420.03,0.7032,0,2,HR Agent,0,27.35224785381338
262090.77,10,0,250420.03,0.1348,0,1,HR Agent,0,9.608575335663561
222879.63,8,0,250420.03,-0.3182,3,1,HR Agent,0,36.19323585856659
256620.17,9,0,250420.03,0.0716,0,1,HR Agent,0,9.028296401808134
371380.63,10,0,250420.03,1.3975,0,1,HR Agent,0,18.457355888917526
151060.36,8,0,250420.03,-1.148,0,2,HR Agent,0,27.34007991539863
188442.71,10,0,250420.03,-0.7161,0,1,HR Agent,0,11.310773107145478
183080.61,11,0,250420.03,-0.778,0,1,HR Agent,0,12.561479202202241
381364.9,23,0,250420.03,1.5129,0,1,HR Agent,0,43.57183187634208
332943.7,10,0,250420.03,0.9534,0,1,HR Agent,0,14.346431420506212
189262.24,11,0,250420.03,-0.7066,1,1,HR Agent,0,17.974835512617492
325324.77,11,0,250420.03,0.8654,0,2,HR Agent,0,28.14168495124023
370283.2,8,0,250420.03,1.3848,0,1,HR Agent,0,19.64564368173226
300997.58,11,1,250420.03,0.5844,0,1,HR Agent,0,36.93995865532329
317259.14,8,0,250420.03,0.7722,0,1,HR Agent,0,13.049286449300212
274851.68,9,0,250420.03,0.2823,0,2,HR Agent,0,23.395906953630163
231412.13,10,0,250420.03,-0.2196,0,1,HR Agent,0,9.74146931258586
268312.0,22,0,250420.03,0.2067,1,1,HR Agent,0,39.59874547479647
363052.51,11,0,250420.03,1.3013,0,1,HR Agent,0,18.931614578934443
347165.56,9,1,250420.03,1.1178,0,1,HR Agent,0,39.45093737613345
366949.88,10,0,250420.03,1.3463,1,2,HR Agent,0,35.63084004875724
198578.02,10,0,250420.03,-0.599,1,1,HR Agent,0,16.732621040300376
312993.63,10,0,250420.03,0.7229,0,1,HR Agent,0,11.554820135019906
204558.84,9,0,250420.03,-0.5299,0,1,HR Agent,0,10.802109571740559
255969.79,10,0,250420.03,0.0641,0,1,HR Agent,0,9.705011671186481
383634.36,11,1,250420.03,1.5391,1,2,HR Agent,0,51.909758733081
322569.18,8,0,250420.03,0.8336,0,2,HR Agent,0,27.162794567298764
352776.11,11,0,250420.03,1.1826,0,1,HR Agent,0,17.64090795840727
115402.64,9,0,250420.03,-1.5599,0,1,HR Agent,0,15.399626975408577
143037.77,9,0,250420.03,-1.2406,0,2,HR Agent,0,26.800909656108097
232332.21,8,0,250420.03,-0.209,2,1,HR Agent,0,28.527906913489755
275142.1,10,0,250420.03,0.2856,0,1,HR Agent,0,10.044112693183738
319338.42,11,0,250420.03,0.7963,0,2,HR Agent,0,28.078028892697372
282760.81,9,0,250420.03,0.3737,3,1,HR Agent,0,36.33732898587462
369158.21,11,0,250420.03,1.3718,1,2,HR Agent,0,36.82875795681899
353718.5,11,0,250420.03,1.1935,1,1,HR Agent,0,23.65712159303275
351577.49,23,0,250420.03,1.1687,0,2,HR Agent,0,48.66680738984025
346000.51,11,0,250420.03,1.1043,0,1,HR Agent,0,16.823979971493408
189771.92,10,1,250420.03,-0.7007,0,1,HR Agent,0,34.52176162602074
262134.37,1,0,250420.03,0.1353,0,1,HR Agent,0,29.080625711344254
291789.33,11,0,250420.03,0.478,0,1,HR Agent,0,12.014776154120144
372191.17,10,0,250420.03,1.4069,1,1,HR Agent,0,24.896505809321145
235555.96,11,0,250420.03,-0.1717,0,1,HR Agent,0,10.986797897476242
124584.79,9,0,250420.03,-1.4538,1,2,HR Agent,0,35.32618650282227
104316.61,9,0,250420.03,-1.688,0,2,HR Agent,0,30.734868989185117
198449.86,1,0,250420.03,-0.6004,0,1,HR Agent,0,29.895534912652245
274179.85,10,0,250420.03,0.2745,0,1,HR Agent,0,10.044112693183738
189774.61,10,0,250420.03,-0.7007,0,1,HR Agent,0,11.039170339855776
389645.88,10,0,250420.03,1.6086,0,1,HR Agent,0,20.837801016586543
377632.16,9,0,250420.03,1.4698,0,1,HR Agent,0,19.68003143193241
343265.56,23,0,250420.03,1.0727,0,2,HR Agent,0,48.802812286350616
336972.27,9,0,250420.03,1.0,0,1,HR Agent,0,13.726762837019969
338441.51,10,0,250420.03,1.017,0,2,HR Agent,0,27.65736697419928
161833.2,10,1,250420.03,-1.0235,0,1,HR Agent,0,35.94724037876612
248901.92,8,0,250420.03,-0.0175,1,1,HR Agent,0,17.533139398529784
362154.59,11,1,250420.03,1.2909,1,2,HR Agent,0,51.33579986929586
256921.69,8,0,250420.03,0.0751,0,3,HR Agent,0,41.22980624214486
217365.58,8,0,250420.03,-0.3819,0,2,HR Agent,0,25.876889259612724
257011.02,9,0,250420.03,0.0761,0,1,HR Agent,0,8.901889262738571
124900.05,10,0,250420.03,-1.4502,0,1,HR Agent,0,14.71832017605439
317835.84,10,0,250420.03,0.7789,0,1,HR Agent,0,12.297289434729098
291458.6,22,0,250420.03,0.4741,1,1,HR Agent,0,39.88252058045334
162976.01,11,0,250420.03,-1.0103,0,3,HR Agent,0,44.025882798892646
250833.25,8,0,250420.03,0.0048,0,1,HR Agent,0,10.413622266521095
325595.65,6,0,250420.03,0.8685,0,1,HR Agent,0,21.770081598862344
354676.38,11,0,250420.03,1.2045,0,3,HR Agent,0,46.46523678798378
134223.08,11,0,250420.03,-1.3425,2,1,HR Agent,0,30.973521819757423
124574.81,10,0,250420.03,-1.454,0,1,HR Agent,0,14.71832017605439
173728.51,11,1,250420.03,-0.8861,1,1,HR Agent,0,37.16668235537831
395821.45,8,0,250420.03,1.6799,3,1,HR Agent,0,44.35961487415246
247505.23,9,0,250420.03,-0.0337,0,2,HR Agent,0,22.6766938007825
261631.18,1,0,250420.03,0.1295,0,1,HR Agent,0,29.080625711344254
182530.67,11,0,250420.03,-0.7844,0,1,HR Agent,0,12.539985564939904
374930.68,10,0,250420.03,1.4385,0,1,HR Agent,0,18.653462553394018
272931.32,11,0,250420.03,0.2601,3,1,HR Agent,0,36.24003558090774
366252.39,9,1,250420.03,1.3383,0,1,HR Agent,0,42.41298067559248
106799.18,10,0,250420.03,-1.6593,0,1,HR Agent,0,17.78079057036105
338478.05,10,0,250420.03,1.0174,0,1,HR Agent,0,14.513102944959133
297007.35,9,0,250420.03,0.5382,0,1,HR Agent,0,9.788492623852484
359939.9,11,0,250420.03,1.2653,1,1,HR Agent,0,24.479743669709354
